date,month,region,spice,market_price_LKR,qty_sold_kg,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
2020-08-17,8,Kegalle,Clove,2919.07,751.6,25.34,69.2,70,0.8,0,729.35,2937.735,74.625,25.3625
2020-08-24,8,Kegalle,Clove,2903.3,699,24.68,92.8,74,0.8,0,712.2,2923.33,76.525,25.1225
2020-08-31,8,Kegalle,Clove,2878.79,718.5,24.95,75.3,69.1,0.8,0,709.525,2905.7225,75.175,25.0325
2020-09-07,9,Kegalle,Clove,2883.46,728.1,24.43,75.7,72.5,0.8,0,724.3,2896.155,78.25,24.85
2020-09-14,9,Kegalle,Clove,2874.82,758.9,23.79,78.4,63.8,0.8,0,726.125,2885.0925,80.55,24.4625
2020-09-21,9,Kegalle,Clove,2868.37,764.7,23.77,79,66,0.8,0,742.55,2876.36,77.1,24.235
2020-09-28,9,Kegalle,Clove,2876.52,808.6,24.34,76.3,67.7,0.8,0,765.075,2875.7925,77.35,24.0825
2020-10-05,10,Kegalle,Clove,2898.55,798.6,24.68,39.9,69,0,0,782.7,2879.565,68.4,24.145
2020-10-12,10,Kegalle,Clove,2894.83,791,25.7,36.8,61.1,0,0,790.725,2884.5675,58,24.6225
2020-10-19,10,Kegalle,Clove,2910.09,926,26.02,44.7,63.1,0,0,831.05,2894.9975,49.425,25.185
2020-10-26,10,Kegalle,Clove,3049.34,820.5,24.34,38.8,66.8,0,0,834.025,2938.2025,40.05,25.185
2020-11-02,11,Kegalle,Clove,3131.95,735.6,25.84,31.6,61.2,0,0,818.275,2996.5525,37.975,25.475
2020-11-09,11,Kegalle,Clove,3236.67,861.3,26.34,42.1,60.1,0,0,835.85,3082.0125,39.3,25.635
2020-11-16,11,Kegalle,Clove,3179.3,791.2,25.99,45.1,64.9,0,0,802.15,3149.315,39.4,25.6275
2020-11-23,11,Kegalle,Clove,3132.15,829.4,27.05,50.2,61.2,0,0,804.375,3170.0175,42.25,26.305
2020-11-30,11,Kegalle,Clove,3120.8,798.4,25.58,47.9,63.6,0,0,820.075,3167.23,46.325,26.24
2020-12-07,12,Kegalle,Clove,3117.78,772,27.13,46.6,63.6,0,0.3,797.75,3137.5075,47.45,26.4375
2020-12-14,12,Kegalle,Clove,3142.99,788,28.56,52.7,67.1,0,0.3,796.95,3128.43,49.35,27.08
2020-12-21,12,Kegalle,Clove,3110.18,792.7,27.78,48.4,63.1,0,0.3,787.775,3122.9375,48.9,27.2625
2020-12-28,12,Kegalle,Clove,3194.16,924.3,28.77,55.7,65.2,0,0.3,819.25,3141.2775,50.85,28.06
2021-01-04,1,Kegalle,Clove,3199.41,671.7,28.51,59,73,0,0.3,794.175,3161.685,53.95,28.405
2021-01-11,1,Kegalle,Clove,3176.18,674.8,29.49,52.9,72.4,0,0.3,765.875,3169.9825,54,28.6375
2021-01-18,1,Kegalle,Clove,3158.78,690.3,29.67,60,74.9,0,0.3,740.275,3182.1325,56.9,29.11
2021-01-25,1,Kegalle,Clove,3135.1,775.2,29.54,46.6,69.8,0,0.3,703,3167.3675,54.625,29.3025
2021-02-01,2,Kegalle,Clove,3109.6,747.5,30.17,56.9,67.1,0,0.3,721.95,3144.915,54.1,29.7175
2021-02-08,2,Kegalle,Clove,3156.79,713.7,29.43,60,71.3,0,0.3,731.675,3140.0675,55.875,29.7025
2021-02-15,2,Kegalle,Clove,3158.67,735.5,30.51,44.7,66.4,0,0.3,742.975,3140.04,52.05,29.9125
2021-02-22,2,Kegalle,Clove,3192.02,708.9,30.35,37,65.9,0,0.3,726.4,3154.27,49.65,30.115
2021-03-01,3,Kegalle,Clove,3154.37,747.8,31.39,40.6,69.7,0,0,726.475,3165.4625,45.575,30.42
2021-03-08,3,Kegalle,Clove,3166.27,753.5,30.93,43.9,67.3,0,0,736.425,3167.8325,41.55,30.795
2021-03-15,3,Kegalle,Clove,3135.97,707.5,30.71,52.3,64.1,0,0,729.425,3162.1575,43.45,30.845
2021-03-22,3,Kegalle,Clove,3227.03,823.4,30.6,53.9,75.4,0,0,758.05,3170.91,47.675,30.9075
2021-03-29,3,Kegalle,Clove,3271.39,800.8,29.94,39.1,70.5,0,0,771.3,3200.165,47.3,30.545
2021-04-05,4,Kegalle,Clove,3402.77,782,30.7,41.4,64.1,0,0,778.425,3259.29,46.675,30.4875
2021-04-12,4,Kegalle,Clove,3467.6,812.6,30.69,29.4,70,0,0,804.7,3342.1975,40.95,30.4825
2021-04-19,4,Kegalle,Clove,3463.74,765,31.47,37.7,68.7,0,0,790.1,3401.375,36.9,30.7
2021-04-26,4,Kegalle,Clove,3313.48,709.8,29.94,38.1,67,0,0,767.35,3411.8975,36.65,30.7
2021-05-03,5,Kegalle,Clove,3208.02,735.6,29.88,52.9,66.9,0.8,0,755.75,3363.21,39.525,30.495
2021-05-10,5,Kegalle,Clove,3271.77,818.1,29.68,75.2,68.1,0.8,0,757.125,3314.2525,50.975,30.2425
2021-05-17,5,Kegalle,Clove,3200.96,686.6,29.93,63.3,71.1,0.8,0,737.525,3248.5575,57.375,29.8575
2021-05-24,5,Kegalle,Clove,3145.24,769,29.15,64.1,69.5,0.8,0,752.325,3206.4975,63.875,29.66
2021-05-31,5,Kegalle,Clove,3105.06,794.4,28.47,83.5,70.2,0.8,0,767.025,3180.7575,71.525,29.3075
2021-06-07,6,Kegalle,Clove,3078.68,819.2,27.29,62.7,70.6,0.8,0,767.3,3132.485,68.4,28.71
2021-06-14,6,Kegalle,Clove,3029.22,767.1,27.01,63.3,65.2,0.8,0,787.425,3089.55,68.4,27.98
2021-06-21,6,Kegalle,Clove,2993.72,792.3,27.74,65.6,71.7,0.8,0,793.25,3051.67,68.775,27.6275
2021-06-28,6,Kegalle,Clove,2964.91,734.9,27.06,77.3,70.9,0.8,0,778.375,3016.6325,67.225,27.275
2021-07-05,7,Kegalle,Clove,2947.67,681.4,27.4,66.9,71.2,0.8,0,743.925,2983.88,68.275,27.3025
2021-07-12,7,Kegalle,Clove,2939.62,688.7,26.55,79.8,68.8,0.8,0,724.325,2961.48,72.4,27.1875
2021-07-19,7,Kegalle,Clove,2950.07,696.1,25.32,65.1,61.1,0.8,0,700.275,2950.5675,72.275,26.5825
2021-07-26,7,Kegalle,Clove,2931.11,802.4,25.77,67.6,63.4,0.8,0,717.15,2942.1175,69.85,26.26
2021-08-02,8,Kegalle,Clove,2875.17,757.1,25.66,85.1,72.8,0.8,0,736.075,2923.9925,74.4,25.825
2021-08-09,8,Kegalle,Clove,2886.62,777.6,25.11,71.1,74.3,0.8,0,758.3,2910.7425,72.225,25.465
2021-08-16,8,Kegalle,Clove,2911.54,755.6,25.18,55.2,69.2,0.8,0,773.175,2901.11,69.75,25.43
2021-08-23,8,Kegalle,Clove,2885.26,788.1,24.85,61.6,62.2,0.8,0,769.6,2889.6475,68.25,25.2
2021-08-30,8,Kegalle,Clove,2877.1,712.2,24.95,71.6,63.5,0.8,0,758.375,2890.13,64.875,25.0225
2021-09-06,9,Kegalle,Clove,2818.76,808.4,24.35,89.8,69.1,0.8,0,766.075,2873.165,69.55,24.8325
2021-09-13,9,Kegalle,Clove,2794.33,750.4,24.48,63.8,63.3,0.8,0,764.775,2843.8625,71.7,24.6575
2021-09-20,9,Kegalle,Clove,2814.12,855.3,24.8,79.3,70.5,0.8,0,781.575,2826.0775,76.125,24.645
2021-09-27,9,Kegalle,Clove,2844.27,751.9,24.36,76,65.4,0.8,0,791.5,2817.87,77.225,24.4975
2021-10-04,10,Kegalle,Clove,2900.12,715,24.9,40.5,58.7,0,0,768.15,2838.21,64.9,24.635
2021-10-11,10,Kegalle,Clove,2884.37,802.1,25.56,44.2,62.8,0,0,781.075,2860.72,60,24.905
2021-10-18,10,Kegalle,Clove,2884.7,746,25.2,42.8,63.7,0,0,753.75,2878.365,50.875,25.005
2021-10-25,10,Kegalle,Clove,3048.98,859.9,24.09,51.3,62.1,0,0,780.75,2929.5425,44.7,24.9375
2021-11-01,11,Kegalle,Clove,3190.26,831.8,26.66,36.8,66.9,0,0,809.95,3002.0775,43.775,25.3775
2021-11-08,11,Kegalle,Clove,3305.56,850.3,26.05,40.9,61.9,0,0,822,3107.375,42.95,25.5
2021-11-15,11,Kegalle,Clove,3248.82,776.4,25.42,36.3,62.7,0,0,829.6,3198.405,41.325,25.555
2021-11-22,11,Kegalle,Clove,3139.91,819.7,27.17,52.8,66.9,0,0,819.55,3221.1375,41.7,26.325
2021-11-29,11,Kegalle,Clove,3109.96,701.8,27.64,22,63.1,0,0,787.05,3201.0625,38,26.57
2021-12-06,12,Kegalle,Clove,3079.1,778.4,26.89,50.7,62,0,0.3,769.075,3144.4475,40.45,26.78
2021-12-13,12,Kegalle,Clove,3031.31,812.8,28.18,49.3,66.1,0,0.3,778.175,3090.07,43.7,27.47
2021-12-20,12,Kegalle,Clove,3034.35,797.4,27.36,45,65.4,0,0.3,772.6,3063.68,41.75,27.5175
2021-12-27,12,Kegalle,Clove,3161.63,816.8,29.05,44.5,65.3,0,0.3,801.35,3076.5975,47.375,27.87
2022-01-03,1,Kegalle,Clove,3139.28,714.9,28.31,65.6,70.8,0,0.3,785.475,3091.6425,51.1,28.225
2022-01-10,1,Kegalle,Clove,3131.74,730.1,29.64,52.5,69.6,0,0.3,764.8,3116.75,51.9,28.59
2022-01-17,1,Kegalle,Clove,3187.13,718.7,29.66,46.5,69.8,0,0.3,745.125,3154.945,52.275,29.165
2022-01-24,1,Kegalle,Clove,3186.45,763,29.61,47.4,71,0,0.3,731.675,3161.15,53,29.305
2022-01-31,1,Kegalle,Clove,3185.71,780.5,29.8,59.9,66.5,0,0.3,748.075,3172.7575,51.575,29.6775
2022-02-07,2,Kegalle,Clove,3175.78,803.9,30.36,54.4,68.1,0,0.3,766.525,3183.7675,52.05,29.8575
2022-02-14,2,Kegalle,Clove,3153.61,718.1,30.39,54.9,69.8,0,0.3,766.375,3175.3875,54.15,30.04
2022-02-21,2,Kegalle,Clove,3114.8,727.7,30.81,58.6,59.7,0,0.3,757.55,3157.475,56.95,30.34
2022-02-28,2,Kegalle,Clove,3081.86,707.3,30.91,53.5,74.7,0,0.3,739.25,3131.5125,55.35,30.6175
2022-03-07,3,Kegalle,Clove,3042.65,719.5,31.06,35,67.2,0,0,718.15,3098.23,50.5,30.7925
2022-03-14,3,Kegalle,Clove,3056.73,796.2,31.28,36,64.5,0,0,737.675,3074.01,45.775,31.015
2022-03-21,3,Kegalle,Clove,3269.6,740.9,30.2,41.4,70.2,0,0,740.975,3112.71,41.475,30.8625
2022-03-28,3,Kegalle,Clove,3371.34,743.6,30.31,35.7,75.7,0,0,750.05,3185.08,37.025,30.7125
2022-04-04,4,Kegalle,Clove,3443.73,855.6,30.23,41.2,67.2,0,0,784.075,3285.35,38.575,30.505
2022-04-11,4,Kegalle,Clove,3460.81,740.2,30.76,39.2,69.4,0,0,770.075,3386.37,39.375,30.375
2022-04-18,4,Kegalle,Clove,3497.44,809.7,30.08,30.3,67.8,0,0,787.275,3443.33,36.6,30.345
2022-04-25,4,Kegalle,Clove,3347.82,710.5,30.65,44.1,69.2,0,0,779,3437.45,38.7,30.43
2022-05-02,5,Kegalle,Clove,3243.9,779.6,30.24,78,68.8,0.8,0,760,3387.4925,47.9,30.4325
2022-05-09,5,Kegalle,Clove,3293.96,792.5,28.94,63.9,66.5,0.8,0,773.075,3345.78,54.075,29.9775
2022-05-16,5,Kegalle,Clove,3348.85,782.4,29.24,79.8,76.9,0.8,0,766.25,3308.6325,66.45,29.7675
2022-05-23,5,Kegalle,Clove,3259.67,783.6,28.44,74.5,66.5,0.8,0,784.525,3286.595,74.05,29.215
2022-05-30,5,Kegalle,Clove,3181.95,695.2,28.79,79,72.6,0.8,0,763.425,3271.1075,74.3,28.8525
2022-06-06,6,Kegalle,Clove,3115.68,800.4,28.79,72.7,71.1,0.8,0,765.4,3226.5375,76.5,28.815
2022-06-13,6,Kegalle,Clove,3083.95,697.7,27.6,80.6,70.2,0.8,0,744.225,3160.3125,76.7,28.405
2022-06-20,6,Kegalle,Clove,3006.43,738.2,27.08,75.1,63.8,0.8,0,732.875,3097.0025,76.85,28.065
2022-06-27,6,Kegalle,Clove,3002.97,779,26.58,61.1,68.4,0.8,0,753.825,3052.2575,72.375,27.5125
2022-07-04,7,Kegalle,Clove,2953.91,714.9,27.24,74.4,66.3,0.8,0,732.45,3011.815,72.8,27.125
2022-07-11,7,Kegalle,Clove,2927.51,737.3,26.46,66.9,67,0.8,0,742.35,2972.705,69.375,26.84
2022-07-18,7,Kegalle,Clove,2878.76,798.7,25.66,71.7,67.5,0.8,0,757.475,2940.7875,68.525,26.485
2022-07-25,7,Kegalle,Clove,2828.85,746,26,72.1,65.8,0.8,0,749.225,2897.2575,71.275,26.34
2022-08-01,8,Kegalle,Clove,2833.04,780.1,25.89,63.5,67.1,0.8,0,765.525,2867.04,68.55,26.0025
2022-08-08,8,Kegalle,Clove,2863.16,862.8,24.94,84.8,72.7,0.8,0,796.9,2850.9525,73.025,25.6225
2022-08-15,8,Kegalle,Clove,2885.5,744.3,24.38,81.8,68.2,0.8,0,783.3,2852.6375,75.55,25.3025
2022-08-22,8,Kegalle,Clove,2855.89,834.1,25.19,78.1,67.9,0.8,0,805.325,2859.3975,77.05,25.1
2022-08-29,8,Kegalle,Clove,2835.94,819.5,24.08,62.6,66.2,0.8,0,815.175,2860.1225,76.825,24.6475
2022-09-05,9,Kegalle,Clove,2797.05,782.7,24.73,53.6,66.3,0.8,0,795.15,2843.595,69.025,24.595
2022-09-12,9,Kegalle,Clove,2845.74,740.5,24.21,73.8,69.5,0.8,0,794.2,2833.655,67.025,24.5525
2022-09-19,9,Kegalle,Clove,2870.9,760.5,23.9,78.9,69.2,0.8,0,775.8,2837.4075,67.225,24.23
2022-09-26,9,Kegalle,Clove,2877.71,740,24.99,79.9,68.2,0.8,0,755.925,2847.85,71.55,24.4575
2022-10-03,10,Kegalle,Clove,2883.85,722,24.65,47.1,67.7,0,0,740.75,2869.55,69.925,24.4375
2022-10-10,10,Kegalle,Clove,2915.19,815,24.98,33,68.1,0,0,759.375,2886.9125,59.725,24.63
2022-10-17,10,Kegalle,Clove,2892.7,751.1,25.74,30.4,65.9,0,0,757.025,2892.3625,47.6,25.09
2022-10-24,10,Kegalle,Clove,3010.7,899.1,25.4,42.6,60.1,0,0,796.8,2925.61,38.275,25.1925
2022-10-31,10,Kegalle,Clove,3184.08,917.1,25.42,59.8,61.5,0,0,845.575,3000.6675,41.45,25.385
2022-11-07,11,Kegalle,Clove,3270.42,839,25.55,41.1,65.2,0,0,851.575,3089.475,43.475,25.5275
2022-11-14,11,Kegalle,Clove,3218.04,814.5,26.3,40.6,64.4,0,0,867.425,3170.81,46.025,25.6675
2022-11-21,11,Kegalle,Clove,3154.6,779.9,26.09,33,68.2,0,0,837.625,3206.785,43.625,25.84
2022-11-28,11,Kegalle,Clove,3096.1,887.4,26.24,50.1,67.4,0,0,830.2,3184.79,41.2,26.045
2022-12-05,12,Kegalle,Clove,3043.19,863.1,27.71,54.2,67.4,0,0.3,836.225,3127.9825,44.475,26.585
2022-12-12,12,Kegalle,Clove,3034.58,789.5,27.93,59,67.6,0,0.3,829.975,3082.1175,49.075,26.9925
2022-12-19,12,Kegalle,Clove,3004.75,759.8,28.5,65.4,75.1,0,0.3,824.95,3044.655,57.175,27.595
2022-12-26,12,Kegalle,Clove,3144.67,778.2,28.42,56.3,68.8,0,0.3,797.65,3056.7975,58.725,28.14
2023-01-02,1,Kegalle,Clove,3128.71,646.8,28.72,56.5,66.7,0,0.3,743.575,3078.1775,59.3,28.3925
2023-01-09,1,Kegalle,Clove,3151.39,766.4,28.09,51.8,69.7,0,0.3,737.8,3107.38,57.5,28.4325
2023-01-16,1,Kegalle,Clove,3132.8,732,29.7,52.8,67,0,0.3,730.85,3139.3925,54.35,28.7325
2023-01-23,1,Kegalle,Clove,3081.4,742.7,29.4,49,63.9,0,0.3,721.975,3123.575,52.525,28.9775
2023-01-30,1,Kegalle,Clove,3068.03,658.3,30.45,58.8,73.5,0,0.3,724.85,3108.405,53.1,29.41
2023-02-06,2,Kegalle,Clove,3084.52,791.2,30.21,47.2,69.4,0,0.3,731.05,3091.6875,51.95,29.94
2023-02-13,2,Kegalle,Clove,3092.73,795,30.81,48,71.9,0,0.3,746.8,3081.67,50.75,30.2175
2023-02-20,2,Kegalle,Clove,3140.83,745.2,30.56,57.4,68.6,0,0.3,747.425,3096.5275,52.85,30.5075
2023-02-27,2,Kegalle,Clove,3157.86,753.9,30.51,43.6,74.9,0,0.3,771.325,3118.985,49.05,30.5225
2023-03-06,3,Kegalle,Clove,3195.87,748.4,30.91,44.3,71.4,0,0,760.625,3146.8225,48.325,30.6975
2023-03-13,3,Kegalle,Clove,3182.67,652,31.04,53,73.8,0,0,724.875,3169.3075,49.575,30.755
2023-03-20,3,Kegalle,Clove,3320.24,793.4,30.72,57.2,63.3,0,0,736.925,3214.16,49.525,30.795
2023-03-27,3,Kegalle,Clove,3391.32,801.9,31.52,46.8,66.2,0,0,748.925,3272.525,50.325,31.0475
2023-04-03,4,Kegalle,Clove,3394.69,741.3,30.19,32.3,63.9,0,0,747.15,3322.23,47.325,30.8675
2023-04-10,4,Kegalle,Clove,3425.84,809.5,29.57,31.6,68.1,0,0,786.525,3383.0225,41.975,30.5
2023-04-17,4,Kegalle,Clove,3420.04,863.9,30.74,40.2,65.2,0,0,804.15,3407.9725,37.725,30.505
2023-04-24,4,Kegalle,Clove,3267.43,681.2,30.76,39,71.6,0,0,773.975,3377,35.775,30.315
2023-05-01,5,Kegalle,Clove,3193.3,771.6,30.4,79.8,72.3,0.8,0,781.55,3326.6525,47.65,30.3675
2023-05-08,5,Kegalle,Clove,3299.67,796.8,29.51,67.6,74.7,0.8,0,778.375,3295.11,56.65,30.3525
2023-05-15,5,Kegalle,Clove,3305.42,735,30.27,71.7,77.2,0.8,0,746.15,3266.455,64.525,30.235
2023-05-22,5,Kegalle,Clove,3210.28,794.7,29.43,94.1,72.7,0.8,0,774.525,3252.1675,78.3,29.9025
2023-05-29,5,Kegalle,Clove,3127.62,715.7,28.3,68.7,68.4,0.8,0,760.55,3235.7475,75.525,29.3775
2023-06-05,6,Kegalle,Clove,3071.26,756.6,28.77,72.9,72,0.8,0,750.5,3178.645,76.85,29.1925
2023-06-12,6,Kegalle,Clove,3033.16,749.3,27.93,62.6,66.3,0.8,0,754.075,3110.58,74.575,28.6075
2023-06-19,6,Kegalle,Clove,3012.57,767.9,27.49,74.6,69.1,0.8,0,747.375,3061.1525,69.7,28.1225
2023-06-26,6,Kegalle,Clove,2984.01,667.4,27.43,72.4,69.6,0.8,0,735.3,3025.25,70.625,27.905
2023-07-03,7,Kegalle,Clove,3010.91,717.9,26.78,81.6,75.4,0.8,0,725.625,3010.1625,72.8,27.4075
2023-07-10,7,Kegalle,Clove,2919.48,664.5,26.18,63.7,68.7,0.8,0,704.425,2981.7425,73.075,26.97
2023-07-17,7,Kegalle,Clove,2884.15,748,26.21,71,68.5,0.8,0,699.45,2949.6375,72.175,26.65
2023-07-24,7,Kegalle,Clove,2883.56,761.2,26.12,68.2,62,0.8,0,722.9,2924.525,71.125,26.3225
2023-07-31,7,Kegalle,Clove,2889.55,793.1,25.74,77.2,67,0.8,0,741.7,2894.185,70.025,26.0625
2023-08-07,8,Kegalle,Clove,2877.76,734.8,25.11,85,70.2,0.8,0,759.275,2883.755,75.35,25.795
2023-08-14,8,Kegalle,Clove,2868.47,809.9,25.83,64.5,59.6,0.8,0,774.75,2879.835,73.725,25.7
2023-08-21,8,Kegalle,Clove,2872.59,731,25.64,55.3,70.4,0.8,0,767.2,2877.0925,70.5,25.58
2023-08-28,8,Kegalle,Clove,2898.82,739.6,25.46,65.1,69.7,0.8,0,753.825,2879.41,67.475,25.51
2023-09-04,9,Kegalle,Clove,2871.02,748.5,25.15,68.6,69.8,0.8,0,757.25,2877.725,63.375,25.52
2023-09-11,9,Kegalle,Clove,2862.31,835.2,25.09,82,68,0.8,0,763.575,2876.185,67.75,25.335
2023-09-18,9,Kegalle,Clove,2885.39,748.7,23.96,76.6,69.8,0.8,0,768,2879.385,73.075,24.915
2023-09-25,9,Kegalle,Clove,2891.45,722.7,24.26,81.6,66.5,0.8,0,763.775,2877.5425,77.2,24.615
2023-10-02,10,Kegalle,Clove,2920.79,737.3,25.65,48.7,64.4,0,0,760.975,2889.985,72.225,24.74
2023-10-09,10,Kegalle,Clove,2926.95,806.5,25.25,24.8,64.8,0,0,753.8,2906.145,57.925,24.78
2023-10-16,10,Kegalle,Clove,2912.37,803,24.46,34.1,60.4,0,0,767.375,2912.89,47.3,24.905
2023-10-23,10,Kegalle,Clove,2976.12,788.4,24.76,47.1,67.8,0,0,783.8,2934.0575,38.675,25.03
2023-10-30,10,Kegalle,Clove,3134.34,808.6,25.93,45.1,66.5,0,0,801.625,2987.445,37.775,25.1
2023-11-06,11,Kegalle,Clove,3165.17,807.8,25.62,47.4,62.9,0,0,801.95,3047,43.425,25.1925
2023-11-13,11,Kegalle,Clove,3095.78,778.3,26.64,47.2,62.9,0,0,795.775,3092.8525,46.7,25.7375
2023-11-20,11,Kegalle,Clove,3021.86,913.4,26.74,52.7,68.2,0,0,827.025,3104.2875,48.1,26.2325
2023-11-27,11,Kegalle,Clove,3015.16,742,27.14,30.1,66.9,0,0,810.375,3074.4925,44.35,26.535
2023-12-04,12,Kegalle,Clove,3031.23,834.5,27.24,55,66.7,0,0.3,817.05,3041.0075,46.25,26.94
2023-12-11,12,Kegalle,Clove,3024.4,771,27.46,49.5,68.9,0,0.3,815.225,3023.1625,46.825,27.145
2023-12-18,12,Kegalle,Clove,3050.3,777.4,28.46,54.4,61.6,0,0.3,781.225,3030.2725,47.25,27.575
2023-12-25,12,Kegalle,Clove,3244.84,791.9,28.35,52.7,67.1,0,0.3,793.7,3087.6925,52.9,27.8775
2024-01-01,1,Kegalle,Clove,3238.39,718.2,28.39,50.1,64.3,0,0.3,764.625,3139.4825,51.675,28.165
2024-01-08,1,Kegalle,Clove,3195.72,716.5,29.27,47.2,67.5,0,0.3,751,3182.3125,51.1,28.6175
2024-01-15,1,Kegalle,Clove,3141.92,721.7,29.72,45.7,64.4,0,0.3,737.075,3205.2175,48.925,28.9325
2024-01-22,1,Kegalle,Clove,3110.98,741.3,29.34,54.3,61.2,0,0.3,724.425,3171.7525,49.325,29.18
2024-01-29,1,Kegalle,Clove,3111.05,750.7,30.48,57.2,70.6,0,0.3,732.55,3139.9175,51.1,29.7025
2024-02-05,2,Kegalle,Clove,3107.86,755.4,29.9,67.5,68.5,0,0.3,742.275,3117.9525,56.175,29.86
2024-02-12,2,Kegalle,Clove,3127.77,674.7,29.88,48.7,64.8,0,0.3,730.525,3114.415,56.925,29.9
2024-02-19,2,Kegalle,Clove,3105.42,752,30.98,46.7,62.1,0,0.3,733.2,3113.025,55.025,30.31
2024-02-26,2,Kegalle,Clove,3122.75,710.6,30.61,32.4,69,0,0.3,723.175,3115.95,48.825,30.3425
2024-03-04,3,Kegalle,Clove,3097.19,716.7,30.97,24.8,66.2,0,0,713.5,3113.2825,38.15,30.61
2024-03-11,3,Kegalle,Clove,3071.54,809.8,30.76,36.1,65.2,0,0,747.275,3099.225,35,30.83
2024-03-18,3,Kegalle,Clove,3064.16,719,31.26,50.8,66.3,0,0,739.025,3088.91,36.025,30.9
2024-03-25,3,Kegalle,Clove,3188.72,763.3,30.72,47.8,71.1,0,0,752.2,3105.4025,39.875,30.9275
2024-04-01,4,Kegalle,Clove,3309.74,765.7,29.91,59.4,66.7,0,0,764.45,3158.54,48.525,30.6625
2024-04-08,4,Kegalle,Clove,3394.58,756.9,30.34,36.3,70.6,0,0,751.225,3239.3,48.575,30.5575
2024-04-15,4,Kegalle,Clove,3430.13,742.2,30.9,25.9,62.6,0,0,757.025,3330.7925,42.35,30.4675
2024-04-22,4,Kegalle,Clove,3461.94,795.5,30.35,44.7,68.9,0,0,765.075,3399.0975,41.575,30.375
2024-04-29,4,Kegalle,Clove,3337.84,757.3,30.13,17.5,63.8,0,0,762.975,3406.1225,31.1,30.43
2024-05-06,5,Kegalle,Clove,3277.55,711,29.61,70.5,71.1,0.8,0,751.5,3376.865,39.65,30.2475
2024-05-13,5,Kegalle,Clove,3341.56,790.8,29.3,83.7,66.8,0.8,0,763.65,3354.7225,54.1,29.8475
2024-05-20,5,Kegalle,Clove,3240.2,719.3,28.64,58.6,68.8,0.8,0,744.6,3299.2875,57.575,29.42
2024-05-27,5,Kegalle,Clove,3181.06,781,28.48,66.4,75.6,0.8,0,750.525,3260.0925,69.8,29.0075
2024-06-03,6,Kegalle,Clove,3140.95,728.2,28.63,60,70.1,0.8,0,754.825,3225.9425,67.175,28.7625
2024-06-10,6,Kegalle,Clove,3082.25,719.2,27.75,68.1,67.2,0.8,0,736.925,3161.115,63.275,28.375
2024-06-17,6,Kegalle,Clove,3040.45,758.3,27.34,75.5,76.6,0.8,0,746.675,3111.1775,67.5,28.05
2024-06-24,6,Kegalle,Clove,3010.64,707.8,27.11,57.3,65.1,0.8,0,728.375,3068.5725,65.225,27.7075
2024-07-01,7,Kegalle,Clove,2979.68,778.9,26.27,72,70.5,0.8,0,741.05,3028.255,68.225,27.1175
2024-07-08,7,Kegalle,Clove,2976.41,848.3,26.59,71.4,73.3,0.8,0,773.325,3001.795,69.05,26.8275
2024-07-15,7,Kegalle,Clove,2961.49,716.2,25.46,63.8,75.7,0.8,0,762.8,2982.055,66.125,26.3575
2024-07-22,7,Kegalle,Clove,2969.14,771.5,25.55,62.3,69,0.8,0,778.725,2971.68,67.375,25.9675
2024-07-29,7,Kegalle,Clove,2903.13,707.4,26.16,75.5,69.6,0.8,0,760.85,2952.5425,68.25,25.94
2024-08-05,8,Kegalle,Clove,2882.09,697.2,25.56,62.3,61.4,0.8,0,723.075,2928.9625,65.975,25.6825
2024-08-12,8,Kegalle,Clove,2893.62,782.8,25.83,84.6,74.4,0.8,0,739.725,2911.995,71.175,25.775
2024-08-19,8,Kegalle,Clove,2873.69,731.7,25.31,70.9,67.7,0.8,0,729.775,2888.1325,73.325,25.715
2024-08-26,8,Kegalle,Clove,2882.6,784,24.82,80.4,68,0.8,0,748.925,2883,74.55,25.38
2024-09-02,9,Kegalle,Clove,2879.72,735.5,23.51,64.9,62.8,0.8,0,758.5,2882.4075,75.2,24.8675
2024-09-09,9,Kegalle,Clove,2887.21,715.5,24.72,86.1,70.3,0.8,0,741.675,2880.805,75.575,24.59
2024-09-16,9,Kegalle,Clove,2884.97,768.2,23.93,74.6,64,0.8,0,750.8,2883.625,76.5,24.245
2024-09-23,9,Kegalle,Clove,2877.51,754.9,25.45,73.5,73.8,0.8,0,743.525,2882.3525,74.775,24.4025
2024-09-30,9,Kegalle,Clove,2865.87,773.4,23.56,70.5,64.8,0.8,0,753,2878.89,76.175,24.415
2024-10-07,10,Kegalle,Clove,2924.49,726,25.68,32.2,68.6,0,0,755.625,2888.21,62.7,24.655
2024-10-14,10,Kegalle,Clove,2902.86,866.5,26.39,36,72.3,0,0,780.2,2892.6825,53.05,25.27
2024-10-21,10,Kegalle,Clove,2957.41,766.3,25.91,41.6,62.5,0,0,783.05,2912.6575,45.075,25.385
2024-10-28,10,Kegalle,Clove,3049.39,881.8,25.08,46.6,55.9,0,0,810.15,2958.5375,39.1,25.765
2024-11-04,11,Kegalle,Clove,3175.95,772.9,25.11,40.6,61,0,0,821.875,3021.4025,41.2,25.6225
2024-11-11,11,Kegalle,Clove,3227.46,811.6,25.73,29.7,69.2,0,0,808.15,3102.5525,39.625,25.4575
